X,Y,amphId,lon,lat,amphTypeNa,fplmunName,FAMILY,name,COUNT
-413505.39758862357121,5614245.791366971097887,14018,8.241355718583725,49.974235538721146,Dressel 20,Mainz,CANTONIQVIETI,Germania Superior,1
-483306.430208318051882,5738115.239582306705415,14019,6.972946051369628,50.945796775018032,Dressel 20,Köln,CANTONIQVIETI,Germania Inferior,1
-413505.39758862357121,5614245.791366971097887,14020,8.241355718583725,49.974235538721146,Dressel 20,Mainz,CANTONIQVIETI,Germania Superior,1
-381185.065732068032958,5629835.172189416363835,14021,8.645835000000000,50.159548000000001,Dressel 20,Nida-Heddernheim,CANTONIQVIETI,Germania Superior,1
-419781.280702223069966,5409600.678855055943131,14022,8.618247999999999,48.168227999999999,Dressel 20,Kastell Marienfels,CANTONIQVIETI,Germania Superior,1
-483306.430208318051882,5738115.239582306705415,14023,6.972946051369628,50.945796775018032,Dressel 20,Köln,CANTONIQVIETI,Germania Inferior,1
-381185.065732068032958,5629835.172189416363835,14024,8.645835000000000,50.159548000000001,Dressel 20,Nida-Heddernheim,CANTONIQVIETI,Germania Superior,1
-328541.551457510679029,5407080.925472513772547,14025,9.825866000000000,48.270991000000002,Dressel 20,Risstissen,CANTONIQVIETI,Raetia,1
-483306.430208318051882,5738115.239582306705415,14026,6.972946051369628,50.945796775018032,Dressel 20,Köln,CANTONIQVIETI,Germania Inferior,1
-392023.899742055800743,5546936.830729524604976,14027,8.686601000000000,49.415253999999997,Dressel 20,Neuenheim,CANTONIQVIETI,Germania Superior,1
-248954.50315139174927,5438237.087027688510716,14028,10.825275000000000,48.645699999999998,Dressel 20,Burghöfe,CANTONIQVIETI,Raetia,1
-419781.280702223069966,5409600.678855055943131,14029,8.618247999999999,48.168227999999999,Dressel 20,Kastell Marienfels,CANTONIQVIETI,Germania Superior,1
-413505.39758862357121,5614245.791366971097887,14030,8.241355718583725,49.974235538721146,Dressel 20,Mainz,CANTONIQVIETI,Germania Superior,1
-413505.39758862357121,5614245.791366971097887,14031,8.241355718583725,49.974235538721146,Dressel 20,Mainz,CANTONIQVIETI,Germania Superior,1
-413505.39758862357121,5614245.791366971097887,14032,8.241355718583725,49.974235538721146,Dressel 20,Mainz,CANTONIQVIETI,Germania Superior,1
-413505.39758862357121,5614245.791366971097887,14033,8.241355718583725,49.974235538721146,Dressel 20,Mainz,CANTONIQVIETI,Germania Superior,1
-381185.065732068032958,5629835.172189416363835,14034,8.645835000000000,50.159548000000001,Dressel 20,Nida-Heddernheim,CANTONIQVIETI,Germania Superior,1
-413505.39758862357121,5614245.791366971097887,14035,8.241355718583725,49.974235538721146,Dressel 20,Mainz,CANTONIQVIETI,Germania Superior,1
-356935.070762164425105,5640387.941063570789993,14036,8.954071471464914,50.287733694534879,Dressel 20,Altenstadt,CANTONIQVIETI,Germania Superior,1
-483306.430208318051882,5738115.239582306705415,14037,6.972946051369628,50.945796775018032,Dressel 20,Köln,CANTONIQVIETI,Germania Inferior,1
-478810.235157744027674,5709758.244830779731274,14038,7.110187967092899,50.705887970117239,Dressel 20,Bonn,CANTONIQVIETI,Germania Inferior,1
-413505.39758862357121,5614245.791366971097887,14039,8.241355718583725,49.974235538721146,Dressel 20,Mainz,CANTONIQVIETI,Germania Superior,1
-419781.280702223069966,5409600.678855055943131,14040,8.618247999999999,48.168227999999999,Dressel 20,Kastell Marienfels,CANTONIQVIETI,Germania Superior,1
-483306.430208318051882,5738115.239582306705415,14041,6.972946051369628,50.945796775018032,Dressel 20,Köln,CANTONIQVIETI,Germania Inferior,1
-483306.430208318051882,5738115.239582306705415,14042,6.972946051369628,50.945796775018032,Dressel 20,Köln,QANTRVG,Germania Inferior,1
-410124.754347775131464,5625591.315806898288429,14043,8.260600083169003,50.078900997269237,Dressel 20,Wiesbaden,QANTRVG,Germania Superior,1
-483306.430208318051882,5738115.239582306705415,14044,6.972946051369628,50.945796775018032,Dressel 20,Köln,CAPF,Germania Inferior,1
-413395.583957848488353,5637872.935583972372115,14045,8.186805000000000,50.181629000000001,Dressel 20,Orlen,CAPF,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14046,8.186805000000000,50.181629000000001,Dressel 20,Orlen,CAPF,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14047,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,CAPF,Germania Superior,1
-381185.065732068032958,5629835.172189416363835,14048,8.645835000000000,50.159548000000001,Dressel 20,Nida-Heddernheim,CAPF,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14049,8.186805000000000,50.181629000000001,Dressel 20,Orlen,CAPF,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14050,8.186805000000000,50.181629000000001,Dressel 20,Orlen,CAPF,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14051,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,PAPRV,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14052,8.186805000000000,50.181629000000001,Dressel 20,Orlen,LAT,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14053,8.186805000000000,50.181629000000001,Dressel 20,Orlen,DATSCOL,Germania Superior,1
-399259.619314354145899,5625469.598616510629654,14054,8.409065178236327,50.094267057575721,Dressel 20,Hofheim am Taunus,DATSCOL,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14055,8.186805000000000,50.181629000000001,Dressel 20,Orlen,DATSCOL,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14056,8.186805000000000,50.181629000000001,Dressel 20,Orlen,DATSCOL,Germania Superior,1
-484705.091653117793612,5419437.298769980669022,14057,7.745067556725645,48.157961754548516,Dressel 20,Riegel am Kaiserstuhl,PATV,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14058,8.186805000000000,50.181629000000001,Dressel 20,Orlen,PATTO,Germania Superior,1
-413505.39758862357121,5614245.791366971097887,14059,8.241355718583725,49.974235538721146,Dressel 20,Mainz,PATO,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14060,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,PATTO,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14061,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,TATILIASIATICI,Germania Superior,1
-392023.899742055800743,5546936.830729524604976,14062,8.686601000000000,49.415253999999997,Dressel 20,Neuenheim,TATILIASIATICI,Germania Superior,1
-419781.280702223069966,5409600.678855055943131,14063,8.618247999999999,48.168227999999999,Dressel 20,Kastell Marienfels,TATILIASIATICI,Germania Superior,1
-419781.280702223069966,5409600.678855055943131,14064,8.618247999999999,48.168227999999999,Dressel 20,Kastell Marienfels,TATILIASIATICI,Germania Superior,1
-483306.430208318051882,5738115.239582306705415,14065,6.972946051369628,50.945796775018032,Dressel 20,Köln,LAVRELIGERMANI,Germania Inferior,1
-460558.842789471033029,5673243.772052924148738,14066,7.454931215530833,50.416943820539338,Dressel 20,Weißenthurm,LAVRELIGERMANI,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14067,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,ACIRGI,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14068,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,ACIRGI,Germania Superior,1
-413505.39758862357121,5614245.791366971097887,14069,8.241355718583725,49.974235538721146,Dressel 20,Mainz,ACIRGI,Germania Superior,1
-483306.430208318051882,5738115.239582306705415,14070,6.972946051369628,50.945796775018032,Dressel 20,Köln,ACIRGI,Germania Inferior,1
-382096.645735288970172,5625238.822724206373096,14071,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,ACIRGI,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14072,8.186805000000000,50.181629000000001,Dressel 20,Orlen,ACIRGI,Germania Superior,1
-478810.235157744027674,5709758.244830779731274,14073,7.110187967092899,50.705887970117239,Dressel 20,Bonn,ACIRGI,Germania Inferior,1
-543461.47283966653049,5608101.074108557775617,14074,6.500278000000000,49.710000000000001,Dressel 20,Wasserbillig,ACIRGI,Belgica,1
-474496.914225139422342,5696148.338108627125621,14075,7.205044375383242,50.594228667216640,Dressel 20,Remagen,ACIRGI,Germania Inferior,1
-483306.430208318051882,5738115.239582306705415,14076,6.972946051369628,50.945796775018032,Dressel 20,Köln,ACIRGI,Germania Inferior,1
-382096.645735288970172,5625238.822724206373096,14077,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,ACIRGI,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14078,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,ACIRGI,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14079,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,ACIRGI,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14080,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,ACIRGI,Germania Superior,1
-547739.183554441318847,5729621.62853483017534,14081,6.109983013755910,50.759635404714842,Dressel 20,Aachen,ACIRGI,Germania Inferior,1
-336615.650723935803398,5514795.074116054922342,14082,9.501690404608166,49.210332326623231,Dressel 20,Öhringen,ACIRGI,Germania Superior,1
-497206.039863934041932,5766907.318350538611412,14083,6.702452264885046,51.173042955192876,Dressel 20,Neuss,ACIRGI,Germania Inferior,1
-358981.843990827444941,5617741.285833675414324,14084,8.976839277303320,50.085588186218686,Dressel 20,Großkrotzenburg,ACIRGI,Germania Superior,1
-240015.30466928135138,5405102.433234798721969,14085,11.003262662429984,48.362768525947345,Dressel 20,Friedberg,ACIRGI,Raetia,1
-496712.996876691584475,5675913.430288651026785,14086,6.954026416027598,50.380517289742947,Dressel 20,Adenau,ACIRGI,Germania Inferior,1
-474496.914225139422342,5696148.338108627125621,14087,7.205044375383242,50.594228667216640,Dressel 20,Remagen,ACIRGI,Germania Inferior,1
-478810.235157744027674,5709758.244830779731274,14088,7.110187967092899,50.705887970117239,Dressel 20,Bonn,ACIRGI,Germania Inferior,1
-413505.39758862357121,5614245.791366971097887,14089,8.241355718583725,49.974235538721146,Dressel 20,Mainz,ACIRGI,Germania Superior,1
-361940.662267693434842,5520598.031763322651386,14090,9.148917905342930,49.226544063622846,Dressel 20,Bad Wimpfen,ACIRGI,Germania Superior,1
-117389.049517463543452,5448582.973039153963327,14091,12.574904743102145,48.881393105356402,Dressel 20,Straubing,ACIRGI,Raetia,1
89092.620373029785696,4418444.99430123437196,14092,16.199999999999999,39.816667000000002,Dressel 20,Hochtaunuskreis,MSM,Italia,1
-504678.525245752534829,5825845.355864909477532,14093,6.433203555822706,51.673173301647090,Dressel 20,Xanten,MSM,Germania Inferior,1
-384697.260128639754839,5643175.142391038127244,14094,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,MSM,Germania Superior,1
-483306.430208318051882,5738115.239582306705415,14095,6.972946051369628,50.945796775018032,Dressel 20,Köln,AFRICANI,Germania Inferior,1
-248954.50315139174927,5438237.087027688510716,14096,10.825275000000000,48.645699999999998,Dressel 20,Burghöfe,AFRICANI,Raetia,1
-382096.645735288970172,5625238.822724206373096,14097,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,AGRICOLAE,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14098,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,AGRICOLAE,Germania Superior,1
-478810.235157744027674,5709758.244830779731274,14099,7.110187967092899,50.705887970117239,Dressel 20,Bonn,AGRICOLAE,Germania Inferior,1
-413505.39758862357121,5614245.791366971097887,14100,8.241355718583725,49.974235538721146,Dressel 20,Mainz,AGRICOLAE,Germania Superior,1
-419781.280702223069966,5409600.678855055943131,14101,8.618247999999999,48.168227999999999,Dressel 20,Kastell Marienfels,AGRICOLAE,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14102,8.186805000000000,50.181629000000001,Dressel 20,Orlen,ARAXIFM,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14103,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,ARAXIFM,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14104,8.186805000000000,50.181629000000001,Dressel 20,Orlen,ARAXIFM,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14105,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,PARVA,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14106,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,ARVP,Germania Superior,1
-483306.430208318051882,5738115.239582306705415,14107,6.972946051369628,50.945796775018032,Dressel 20,Köln,AVGN,Germania Inferior,1
-413505.39758862357121,5614245.791366971097887,14108,8.241355718583725,49.974235538721146,Dressel 20,Mainz,KV,Germania Superior,1
-483306.430208318051882,5738115.239582306705415,14109,6.972946051369628,50.945796775018032,Dressel 20,Köln,BELLICANAPAGALENI,Germania Inferior,1
-483306.430208318051882,5738115.239582306705415,14110,6.972946051369628,50.945796775018032,Dressel 20,Köln,BELLIB,Germania Inferior,1
-384697.260128639754839,5643175.142391038127244,14111,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,BELIC,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14112,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,BEL,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14113,8.186805000000000,50.181629000000001,Dressel 20,Orlen,BEL,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14114,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,BEL,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14115,8.186805000000000,50.181629000000001,Dressel 20,Orlen,BELI,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14116,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,BELI,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14117,8.186805000000000,50.181629000000001,Dressel 20,Orlen,BEL,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14118,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,BVRB,Germania Superior,1
-483306.430208318051882,5738115.239582306705415,14119,6.972946051369628,50.945796775018032,Dressel 20,Köln,BVCCI,Germania Inferior,1
-413395.583957848488353,5637872.935583972372115,14120,8.186805000000000,50.181629000000001,Dressel 20,Orlen,PPCAL,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14121,8.186805000000000,50.181629000000001,Dressel 20,Orlen,LCANT,Germania Superior,1
-413505.39758862357121,5614245.791366971097887,14122,8.241355718583725,49.974235538721146,Dressel 20,Mainz,LCANT,Germania Superior,1
-413505.39758862357121,5614245.791366971097887,14123,8.241355718583725,49.974235538721146,Dressel 20,Mainz,LCANT,Germania Superior,1
-280857.685395493288524,5433090.294303635135293,14124,10.409055000000000,48.561354000000001,Dressel 20,Faimingen,LCANT,Raetia,1
-336615.650723935803398,5514795.074116054922342,14125,9.501690404608166,49.210332326623231,Dressel 20,Öhringen,LCANT,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14126,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,MCC,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14127,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,MCC,Germania Superior,1
-364382.64782357623335,5472696.563768811523914,14128,9.217499999999999,48.801389000000000,Dressel 20,Bad Cannstatt,MCC,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14129,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,QCC,Germania Superior,1
-419781.280702223069966,5409600.678855055943131,14130,8.618247999999999,48.168227999999999,Dressel 20,Kastell Marienfels,QCC,Germania Superior,1
-419781.280702223069966,5409600.678855055943131,14131,8.618247999999999,48.168227999999999,Dressel 20,Kastell Marienfels,QCC,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14132,8.186805000000000,50.181629000000001,Dressel 20,Orlen,QCC,Germania Superior,1
-361199.321266698185354,5622777.241852767765522,14133,8.935238303063260,50.126689970066380,Dressel 20,Hanau,QCC,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14134,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,QCCC,Germania Superior,1
-416478.421991390641779,5634796.891300170682371,14135,8.152063999999999,50.149926999999998,Dressel 20,Kastell Kapersburg,QCCC,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14136,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,QCCE,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14137,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,QCCE,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14138,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,QCCE,Germania Superior,1
-381185.065732068032958,5629835.172189416363835,14139,8.645835000000000,50.159548000000001,Dressel 20,Nida-Heddernheim,QCCF,Germania Superior,1
-483306.430208318051882,5738115.239582306705415,14140,6.972946051369628,50.945796775018032,Dressel 20,Köln,QCCL,Germania Inferior,1
-384697.260128639754839,5643175.142391038127244,14141,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,QCCL,Germania Superior,1
-403881.712859030114487,5558500.320267228409648,14142,8.500752270091123,49.499420530696781,Dressel 20,Mannheim,QCCL,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14143,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,QCC,Germania Superior,1
-483306.430208318051882,5738115.239582306705415,14144,6.972946051369628,50.945796775018032,Dressel 20,Köln,QCCL,Germania Inferior,1
-413505.39758862357121,5614245.791366971097887,14145,8.241355718583725,49.974235538721146,Dressel 20,Mainz,QCCV,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14146,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,LCFPC,Germania Superior,1
-419781.280702223069966,5409600.678855055943131,14147,8.618247999999999,48.168227999999999,Dressel 20,Kastell Marienfels,LCFPC,Germania Superior,1
-419781.280702223069966,5409600.678855055943131,14148,8.618247999999999,48.168227999999999,Dressel 20,Kastell Marienfels,LCFPC,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14149,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,LCFPC,Germania Superior,1
-497206.039863934041932,5766907.318350538611412,14150,6.702452264885046,51.173042955192876,Dressel 20,Neuss,LCFPC,Germania Inferior,1
-413505.39758862357121,5614245.791366971097887,14151,8.241355718583725,49.974235538721146,Dressel 20,Mainz,MCFRIGIDI,Germania Superior,1
-364382.64782357623335,5472696.563768811523914,14152,9.217499999999999,48.801389000000000,Dressel 20,Bad Cannstatt,MCFRIGIDI,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14153,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,LCH,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14154,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,LCH,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14155,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,PCHO,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14156,8.186805000000000,50.181629000000001,Dressel 20,Orlen,PCHO,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14157,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,PCHO,Germania Superior,1
-365370.205781840602867,5594102.962271565571427,14158,8.942369980545052,49.868486736104735,Dressel 20,Groß-Umstadt,PCHO,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14159,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,CLK,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14160,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,SCLH,Germania Superior,1
-483306.430208318051882,5738115.239582306705415,14161,6.972946051369628,50.945796775018032,Dressel 20,Köln,SCLH,Germania Inferior,1
-384697.260128639754839,5643175.142391038127244,14162,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,SCLH,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14163,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,SCLT,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14164,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,SCLT,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14165,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,SCLT,Germania Superior,1
-1934840.738395429681987,4202601.768766451627016,14166,-5.362541000000000,34.951399000000002,Dressel 20,Saalburg,MCLS,Mauretania Tingitana,1
-413395.583957848488353,5637872.935583972372115,14167,8.186805000000000,50.181629000000001,Dressel 20,Orlen,MCLS,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14168,8.186805000000000,50.181629000000001,Dressel 20,Orlen,FCM,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14169,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,LCM,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14170,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,LCM,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14171,8.186805000000000,50.181629000000001,Dressel 20,Orlen,LCM,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14172,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,LCM,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14173,8.186805000000000,50.181629000000001,Dressel 20,Orlen,LCMY,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14174,8.186805000000000,50.181629000000001,Dressel 20,Orlen,LCMY,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14175,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,LCMY,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14176,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,LCMY,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14177,8.186805000000000,50.181629000000001,Dressel 20,Orlen,LCMY,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14178,8.186805000000000,50.181629000000001,Dressel 20,Orlen,LCMY,Germania Superior,1
-433452.086897301720455,5381003.85509277228266,14179,8.500622856584924,47.897285820159503,Dressel 20,Hüfingen,LCMY,Germania Superior,1
-413505.39758862357121,5614245.791366971097887,14180,8.241355718583725,49.974235538721146,Dressel 20,Mainz,LCM,Germania Superior,1
-497206.039863934041932,5766907.318350538611412,14181,6.702452264885046,51.173042955192876,Dressel 20,Neuss,LCM,Germania Inferior,1
-433452.086897301720455,5381003.85509277228266,14182,8.500622856584924,47.897285820159503,Dressel 20,Hüfingen,LCM,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14183,8.186805000000000,50.181629000000001,Dressel 20,Orlen,PPCM,Germania Superior,1
-416478.421991390641779,5634796.891300170682371,14184,8.152063999999999,50.149926999999998,Dressel 20,Kastell Kapersburg,PCAPPCM,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14185,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,QCM,Germania Superior,1
-381185.065732068032958,5629835.172189416363835,14186,8.645835000000000,50.159548000000001,Dressel 20,Nida-Heddernheim,QCR,Germania Superior,1
-504678.525245752534829,5825845.355864909477532,14187,6.433203555822706,51.673173301647090,Dressel 20,Xanten,QCR,Germania Inferior,1
-410124.754347775131464,5625591.315806898288429,14188,8.260600083169003,50.078900997269237,Dressel 20,Wiesbaden,QCR,Germania Superior,1
-483306.430208318051882,5738115.239582306705415,14189,6.972946051369628,50.945796775018032,Dressel 20,Köln,QCR,Germania Inferior,1
-382096.645735288970172,5625238.822724206373096,14190,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,QCR,Germania Superior,1
-483306.430208318051882,5738115.239582306705415,14191,6.972946051369628,50.945796775018032,Dressel 20,Köln,QCR,Germania Inferior,1
-531168.542208530008793,5611838.287800612859428,14192,6.655637040396807,49.763568666515731,Dressel 20,Trier,QCR,Belgica,1
-117389.049517463543452,5448582.973039153963327,14193,12.574904743102145,48.881393105356402,Dressel 20,Straubing,QCR,Raetia,1
-419781.280702223069966,5409600.678855055943131,14194,8.618247999999999,48.168227999999999,Dressel 20,Kastell Marienfels,QCR,Germania Superior,1
-419781.280702223069966,5409600.678855055943131,14195,8.618247999999999,48.168227999999999,Dressel 20,Kastell Marienfels,QCR,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14196,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,MCLS,Germania Superior,1
-364382.64782357623335,5472696.563768811523914,14197,9.217499999999999,48.801389000000000,Dressel 20,Bad Cannstatt,MCLS,Germania Superior,1
-362257.995875261374749,5458706.861587231047451,14198,9.274931567458188,48.681106482870369,Dressel 20,Neuhausen auf den Fildern,MCLS,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14199,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,MMCS,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14200,8.186805000000000,50.181629000000001,Dressel 20,Orlen,MMCS,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14201,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,MMCS,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14202,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,MMCS,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14203,8.186805000000000,50.181629000000001,Dressel 20,Orlen,MMCS,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14204,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,MMCS,Germania Superior,1
-384697.260128639754839,5643175.142391038127244,14205,8.566917000000000,50.271515000000001,Dressel 20,Niederbieber,MMCS,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14206,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,MMCS,Germania Superior,1
-413395.583957848488353,5637872.935583972372115,14207,8.186805000000000,50.181629000000001,Dressel 20,Orlen,MMCS,Germania Superior,1
-364382.64782357623335,5472696.563768811523914,14208,9.217499999999999,48.801389000000000,Dressel 20,Bad Cannstatt,MMCS,Germania Superior,1
-494113.805616978090256,5397219.015460155904293,14209,7.673177000000000,47.948948000000001,Dressel 20,Neumagen,MMCS,Germania Superior,1
-364382.64782357623335,5472696.563768811523914,14210,9.217499999999999,48.801389000000000,Dressel 20,Bad Cannstatt,MMCS,Germania Superior,1
-407174.140735847642645,5577062.332465791143477,14211,8.413845000000000,49.657494999999997,Dressel 20,Hofheim,LCSOL,Germania Superior,1
-419781.280702223069966,5409600.678855055943131,14212,8.618247999999999,48.168227999999999,Dressel 20,Kastell Marienfels,LCT,Germania Superior,1
-413505.39758862357121,5614245.791366971097887,14213,8.241355718583725,49.974235538721146,Dressel 20,Mainz,PCAEHER,Germania Superior,1
-453165.489964989596047,5664074.654889797791839,14214,7.579216550660532,50.348699552591036,Dressel 20,Koblenz,PCAEHER,Germania Superior,1
-483306.430208318051882,5738115.239582306705415,14215,6.972946051369628,50.945796775018032,Dressel 20,Köln,QCAESINIGRI,Germania Inferior,1
-410124.754347775131464,5625591.315806898288429,14216,8.260600083169003,50.078900997269237,Dressel 20,Wiesbaden,QCALMARSI,Germania Superior,1
-382096.645735288970172,5625238.822724206373096,14217,8.643938771821757,50.117821050188219,Dressel 20,Frankfurt am Main,CAMILIMELISSI,Germania Superior,1
-483306.430208318051882,5738115.239582306705415,14218,6.972946051369628,50.945796775018032,Dressel 20,Köln,CAMILIMELISSI,Germania Inferior,1
-413505.39758862357121,5614245.791366971097887,14219,8.241355718583725,49.974235538721146,Dressel 20,Mainz,CAMILIMELISSI,Germania Superior,1
-478810.235157744027674,5709758.244830779731274,14220,7.110187967092899,50.705887970117239,Dressel 20,Bonn,CAMILIMELISSI,Germania Inferior,1
