id;name;x;y;code
110;Toulon;-725840.728890798;4885321.68429482;QCA
111;Rheinhessen;-421553.915554691;5599578.84723776;MIM
112;Orlen;-413395.583948947;5637872.9357064;PNN
113;Setla-Mirarrosa-Miraflor;-1328822.8637328;4515658.87938667;PHI
114;Provincia di Parma;-364913.273018378;5007939.29605297;CFG
115;Voorburg;-634554.882696414;5900064.06256503;FQF
40;Lyon?;-755826.511770254;5194589.90619483;SES
116;Lacroix-Saint-Ouen;-818815.111242617;5628689.2344356;SAT
23;Ostia Antica;-225025.730008559;4658894.83827206;CVP
0;London;-955534.176698202;5921032.25118975;MCC
117;Sidi Ali ben ahmed (Thamusida);-2062732.64243637;4162773.42140969;LFO
20;Ampurias;-979826.647826815;4822915.54316754;SOS
41;Mont-Beuvray;-790246.352069834;5338595.2411637;ROD
51;Albinia;-301448.562629968;4751597.12113327;DAS
86;Bad Wimpfen;-361335.878109782;5520861.34718471;QIA
95;Silchester;-1027506.4505164;5923648.71862759;SFE
113;Setla-Mirarrosa-Miraflor;-1328822.8637328;4515658.87938667;PHI
118;Sicilia;-153235.062200414;4211479.35773142;VEN
119;Padova;-213255.361586905;5069825.09673237;ISA
63;Kastell Marienfels;-419781.280693783;5409600.67897651;QCC
119;Padova;-213255.361586905;5069825.09673237;CLA
0;London;-955534.176698202;5921032.25118975;LQS
55;Mainz;-410621.150909084;5614880.89712105;PRI
120;Milano;-422301.645701222;5102975.21842755;PAP
51;Albinia;-301448.562629968;4751597.12113327;ARS
56;Sant Boi de Llobregat;-1089519.33047454;4753980.0419975;SAB
121;Vigo;-1866528.3492466;5222588.82066076;ASP
23;Ostia Antica;-225025.730008559;4658894.83827206;LIM
14;Bardon Mill;-978749.816941154;6343418.25156511;QMR
122;Sant Pol de Mar;-1034126.70577018;4772020.281177;CHR
88;Sagunto;-1330753.11177619;4615198.80884794;RVF
123;Wiesbaden;-410857.230934183;5626138.01525477;III
7;Vienne;-758879.15566038;5169350.34629686;QCR
2;Sant Vicenç dels Horts;-1090919.96526603;4760579.64264189;MVR
55;Mainz;-410621.150909084;5614880.89712105;LVF
56;Sant Boi de Llobregat;-1089519.33047454;4753980.0419975;QVA
124;Rouen;-1002546.47610761;5697606.17061451;PNN
12;Rade d'Agay;-644407.601679123;4907006.12023081;AND
20;Ampurias;-979826.647826815;4822915.54316754;DFN
40;Lyon?;-755826.511770254;5194589.90619483;TOS
55;Mainz;-410621.150909084;5614880.89712105;PNN
125;Lincoln;-926993.142952562;6117472.83278893;SNI
12;Rade d'Agay;-644407.601679123;4907006.12023081;NLL
126;Grostenquin;-541668.995894048;5523851.24404331;ALP
59;Nuits-Saint-Georges;-715804.369211464;5346795.26307407;QCR
13;Golfe de Fos;-801415.473039121;4930388.13719504;QCR
127;îles d'Hyères;-692653.089731849;4865929.26306997;CPO
128;Valencia;-1370641.54429225;4603331.77012747;LME
129;Benicarló;-1250793.41957027;4682657.84075623;GAI
130;Cirencester;-1076201.6810463;5985621.38794828;SFE
33;Augst;-498816.986459172;5350972.71357136;QMR
131;Tortona;-457942.185853519;5043981.67891239;HDD
56;Sant Boi de Llobregat;-1089519.33047454;4753980.0419975;QVA
132;Ehl;-490040.892308821;5444743.62155062;QSP
41;Mont-Beuvray;-790246.352069834;5338595.2411637;MET
