id;name;x;y;code
11;Canale Giancola;233795.948793698;4508377.81717628;CERDO
11;Canale Giancola;233795.948793698;4508377.81717628;LVCAON
12;Volubilis;-1981744.8567853;4107083.95851789;MEE
67;Vicenza;-237571.667911811;5087669.12549354;BIDIENICLAR
68;Sant Boi de Llobregat;-1089519.33047454;4753980.0419975;FE
69;Salakta;-405654.389848099;3962634.74497202;O
70;Alexandria;1354610.4134671;3488290.83345828;QCCC
3;Brindisi;240645.609957865;4502577.12341599;MENECRATES
3;Brindisi;240645.609957865;4502577.12341599;LIBON
71;Walton le Dale;-1046764.55943348;6217801.38446881;FVCRM
72;Ancona;-105077.786027152;4858557.06838445;PHILOC
3;Brindisi;240645.609957865;4502577.12341599;APOLLONIMA
73;Groß-Gerau;-397282.299510888;5605440.03849431;COM
11;Canale Giancola;233795.948793698;4508377.81717628;APOLONI
5;Île de Porquerolles;-706238.442912149;4867845.60383004;TERTIPAPI
50;Nuits-Saint-Georges;-715804.369211464;5346795.26307407;TAAPA
3;Brindisi;240645.609957865;4502577.12341599;APEICAE
74;Rheinhessen;-421553.915554691;5599578.84723776;SCALCELS
75;Sarajevo;289680.191301224;4858541.1856729;COSSII
76;Ciudadela;-968204.441333387;4575292.04320975;PACI
77;Fayum;1458180.37948645;3282866.2334685;DEMETRII
78;Roujan;-930867.075883968;4971478.32600594;TAASIATICI
79;Mainz-Kastel;-409856.374447268;5617683.65509329;IIIVNMELISSIETMELISSE
7;Narbonne;-963254.645016083;4941243.02255826;FVLPHIL
80;Abernethy;-985937.986230463;6512319.20159027;PQ
81;Bad Kreuznach;-442836.232197637;5604248.94031563;LFCFP
82;Saint-Romain-de-Jalionas;-727018.271474666;5189667.212828;CSTERIPAVLLI
52;Bardon Mill;-978749.816941154;6343418.25156511;QSP
11;Canale Giancola;233795.948793698;4508377.81717628;VISELLI
83;Altino;-171829.409941474;5079587.11299808;PQSCAPVLAE
84;Orange;-795487.858362067;5016570.86350169;MSMACIRGI
85;Nîmes;-838407.36197678;4989987.83476454;QCC
86;Ampurias;-979826.647826815;4822915.54316754;APN
49;Golfe de Fos;-801415.473039121;4930388.13719504;DR
58;Mont-Beuvray;-790246.352069834;5338595.2411637;EFID
87;Genève;-645305.35403197;5224104.61887438;PONTM
88;Magdalensberg;38374.9991573839;5183976.92109374;LAEK
89;Isère;-691685.887607956;5114642.70749281;MIM
90;Lanark;-1040632.55535968;6449417.56979681;MMCS
7;Narbonne;-963254.645016083;4941243.02255826;L
91;Monaco;-593560.739821451;4932892.3830981;GM
92;Carlisle;-1019166.01774611;6347771.26986266;QIMF
11;Canale Giancola;233795.948793698;4508377.81717628;ARCHELA
93;Bad Cannstatt;-362525.889967835;5472909.37141251;MQSR
85;Nîmes;-838407.36197678;4989987.83476454;QCP
73;Groß-Gerau;-397282.299510888;5605440.03849431;IVNIMELISSI
94;Alicante;-1383717.62069951;4469340.82399089;QSP
95;Château Rousillon;-980032.018657195;4889603.53053768;PCORNELFVGI
7;Narbonne;-963254.645016083;4941243.02255826;HIL
96;Wroxeter;-1086155.86087837;6102062.58848629;GNACGNAC
86;Ampurias;-979826.647826815;4822915.54316754;CNLENTVLAVGVRIS
3;Brindisi;240645.609957865;4502577.12341599;ANINIANA
58;Mont-Beuvray;-790246.352069834;5338595.2411637;DAGOG
97;Aspiran,Herault;-918134.90587978;4975791.98070967;LAETI
43;Ostia Antica;-225025.730008559;4658894.83827206;BEL
98;Niederbieber;-384697.260119998;5643175.14251355;QFVLNIC
99;St. Albans;-955595.339807476;5959109.64154238;LMA
3;Brindisi;240645.609957865;4502577.12341599;ANINIANA
11;Canale Giancola;233795.948793698;4508377.81717628;SIGNUM
100;Colchester;-876175.305477212;5941478.42952925;AQA
101;Wasserbillig;-543461.472829624;5608101.07423055;ACIRGI
61;Avenches;-562819.917346189;5287347.9059035;SABINI
61;Avenches;-562819.917346189;5287347.9059035;PALMA
67;Vicenza;-237571.667911811;5087669.12549354;LAE
49;Golfe de Fos;-801415.473039121;4930388.13719504;CANI
83;Altino;-171829.409941474;5079587.11299808;AMAEBID
55;Tortona;-457942.185853519;5043981.67891239;HERENNIA
26;Augst;-498816.986459172;5350972.71357136;LV
102;Caerleon;-1146543.75279093;5995036.12651936;COI
