id;name;x;y;province
267;Ilkley;-985532.625258623;6218770.89360818;Britannia
268;Lorca;-1514466.02952685;4420717.3821389;Tarraconensis
269;Castelldefels;-1091274.22263834;4769897.70943279;Tarraconensis
270;Bled Takourart (Tocolosida);-1987266.40145891;4103212.23414875;Mauretania Tingitana
271;Pommiers;-782936.254956404;5624092.62114507;Belgica
272;Sierentz;-516151.590048429;5367931.28285493;Germania Superior
273;Libourne;-1175287.59485895;5198048.20531156;Aquitania
274;Modena;-299351.005425117;4995628.19685592;Italia
275;Öhringen;-336411.74729156;5513460.35492245;Germania Superior
276;Warrington;-1055790.16507326;6178472.98020371;Britannia
277;Falkirk;-1025329.69888547;6486477.8300989;Caledonia
278;Île Cavallo;-482434.963785334;4646657.06628304;Corsica et Sardinia
279;Le Mas-d'Agenais;-1154670.15857508;5132225.83108613;Aquitania
280;Mâlain;-722686.532656378;5370176.40866596;Lugdunensis
281;Vilafranca;-1042980.27971528;4536454.60446407;Tarraconensis
282;Elne;-980703.920837425;4876893.3217651;Narbonensis
283;Arras;-793480.884151889;5731757.25666986;Belgica
284;Saint Raphael;-652388.204906818;4907410.35018957;Narbonensis
285;Dover;-876201.319132549;5854726.91307442;Britannia
286;Eguisheim;-519537.808018849;5412448.94421802;Germania Superior
287;Monaco;-593560.739821451;4932892.3830981;Italia
288;Maryport;-1061609.05477613;6341000.5800728;Britannia
289;Decize;-835988.68934245;5337530.76464003;Lugdunensis
290;Seurre;-703680.865362381;5328353.47447067;Lugdunensis
291;Housesteads;-976846.213437393;6348805.48164578;Britannia
292;Hüfingen;-433668.702820999;5384472.28585033;Germania Superior
293;Lattes;-1253555.75364837;5495141.06674052;Aquitania
294;Gigean;-969546.076774815;4924346.80438353;Narbonensis
295;Ruoms;-825421.304383794;5059133.82231147;Narbonensis
296;Neuss;-497865.34063675;5769910.80224286;Germania Inferior
297;Solothurn;-520328.915902694;5317020.15359939;Germania Superior
298;Straubing;-117467.703923854;5448576.67997406;Raetia
299;Île des Embiez;-739627.775169479;4882992.05774114;Narbonensis
300;Orange;-795487.858362067;5016570.86350169;Narbonensis
301;Tournus;-732345.861150322;5284438.47331819;Lugdunensis
302;Baden;-455944.431237297;5336974.14277916;Germania Superior
303;Cap Corse;-445996.121340924;4824673.07806265;Corsica et Sardinia
304;Sarrebourg;-523914.610309244;5492439.05677688;Germania Superior
305;Rheinzabern;-427079.451448445;5518958.42861671;Germania Superior
306;Gravesend;-926784.656896033;5902828.07833626;Britannia
307;Hofheim;-407174.140727142;5577062.33258802;Germania Superior
308;Caesarea Maritima;1810008.36643772;3682470.614756;Iudaea
309;Llinars;-1052083.42850616;4780413.27875994;Tarraconensis
310;Metz;-579922.034368355;5547021.50981508;Belgica
311;Essey-les-Nancy;-585506.175752202;5500568.93815876;Belgica
312;Trapani;-248236.169757438;4242057.31041211;Sicilia
313;La Bastide-Pradines;-939900.018997317;5031400.97647373;Narbonensis
314;Chesters;-965493.442812641;6344810.31896742;Britannia
315;Porto Torres;-563756.71491716;4597612.27365903;Corsica et Sardinia
316;Krotinë;398387.567369554;4507970.26769978;Macedonia
317;Tokod;324434.501152733;5288142.37239757;Pannonia Inferior
