id;name;x;y;code
37;Ribchester;-1035695.10426702;6221994.55355308;AGRICOLAE
4;Bardon Mill;-978749.816941154;6343418.25156511;QMR
3;York;-936866.068451985;6208531.92561426;RM
40;Chesters;-965493.442812641;6344810.31896742;SAXOFERRO
41;Ardoch house;-1021039.95093317;6515488.31588027;DOMS
42;South Shields;-921366.793713559;6326136.95249025;A
27;Corbridge;-959109.411125592;6336532.95218347;ACIRGI
20;Lincoln;-926993.142952562;6117472.83278893;SNI
12;Caerleon;-1146543.75279093;5995036.12651936;CAPF
22;Cirencester;-1076201.6810463;5985621.38794828;SFE
1;Edinburgh;-865236.498132087;5867415.45833038;QI
0;London;-955534.176698202;5921032.25118975;CFSA
27;Corbridge;-959109.411125592;6336532.95218347;CAPF
27;Corbridge;-959109.411125592;6336532.95218347;LFCCVCAT
43;Gloucester;-1090534.60998064;6002523.13726591;LSSEPT
44;Watercrook;-1029688.03104876;6282621.22662161;MMCS
11;St. Albans;-955595.339807476;5959109.64154238;LANTSVRI
45;Hengistbury Head;-1096640.02516094;5869277.78268762;QSERVBR
1;Edinburgh;-865236.498132087;5867415.45833038;TMCOR
0;London;-955534.176698202;5921032.25118975;QMR
46;Holt;-1086237.24055323;6150713.66929368;RRVS
1;Edinburgh;-865236.498132087;5867415.45833038;EROTIS
11;St. Albans;-955595.339807476;5959109.64154238;C
47;Warrington;-1055790.16507326;6178472.98020371;MLPIG
3;York;-936866.068451985;6208531.92561426;BELSIL
22;Cirencester;-1076201.6810463;5985621.38794828;MS
0;London;-955534.176698202;5921032.25118975;QMR
11;St. Albans;-955595.339807476;5959109.64154238;SAENA
10;Wroxeter;-1086155.86087837;6102062.58848629;VRITTIAVRITIA
17;Chester;-1083293.76877323;6165894.85261533;FSCIMNIANO
17;Chester;-1083293.76877323;6165894.85261533;LMVE
48;Heptonstall;-1004487.39182511;6205107.73228169;QFVE
34;Colchester;-876175.305477212;5941478.42952925;CFVA
17;Chester;-1083293.76877323;6165894.85261533;LMFE
49;Westmill;-935939.492316312;5963071.40251021;PARVA
34;Colchester;-876175.305477212;5941478.42952925;CSEMPOLY
27;Corbridge;-959109.411125592;6336532.95218347;ACIRGI
20;Lincoln;-926993.142952562;6117472.83278893;LIVNIMEISSIP
34;Colchester;-876175.305477212;5941478.42952925;PSAVITI
0;London;-955534.176698202;5921032.25118975;ASAENI
40;Chesters;-965493.442812641;6344810.31896742;FSCIMNIANO
4;Bardon Mill;-978749.816941154;6343418.25156511;LI
0;London;-955534.176698202;5921032.25118975;CANTQ
34;Colchester;-876175.305477212;5941478.42952925;ACIRGIACIRCI
50;Doncaster;-954400.225932827;6162237.29450176;LMVE
