id;name;x;y;code
5;Volubilis;-1981744.8567853;4107083.95851789;MEE
34;Alexandria;1354610.4134671;3488290.83345828;QCCC
35;Walton le Dale;-1046764.55943348;6217801.38446881;FVCRM
36;Nuits-Saint-Georges;-715804.369211464;5346795.26307407;TAAPA
37;Rheinhessen;-421553.915554691;5599578.84723776;SCALCELS
38;Roujan;-930867.075883968;4971478.32600594;TAASIATICI
39;Mainz-Kastel;-409856.374447268;5617683.65509329;IIIVNMELISSIETMELISSE
40;Abernethy;-985937.986230463;6512319.20159027;PQ
41;Bad Kreuznach;-442836.232197637;5604248.94031563;LFCFP
42;Saint-Romain-de-Jalionas;-727018.271474666;5189667.212828;CSTERIPAVLLI
24;Bardon Mill;-978749.816941154;6343418.25156511;QSP
43;Orange;-795487.858362067;5016570.86350169;MSMACIRGI
44;Nîmes;-838407.36197678;4989987.83476454;QCC
45;Ampurias;-979826.647826815;4822915.54316754;APN
46;Genève;-645305.35403197;5224104.61887438;PONTM
47;Isère;-691685.887607956;5114642.70749281;MIM
48;Lanark;-1040632.55535968;6449417.56979681;MMCS
49;Carlisle;-1019166.01774611;6347771.26986266;QIMF
50;Bad Cannstatt;-362525.889967835;5472909.37141251;MQSR
44;Nîmes;-838407.36197678;4989987.83476454;QCP
51;Groß-Gerau;-397282.299510888;5605440.03849431;IVNIMELISSI
52;Alicante;-1383717.62069951;4469340.82399089;QSP
53;Wroxeter;-1086155.86087837;6102062.58848629;GNACGNAC
21;Ostia Antica;-225025.730008559;4658894.83827206;BEL
54;Niederbieber;-384697.260119998;5643175.14251355;QFVLNIC
55;St. Albans;-955595.339807476;5959109.64154238;LMA
56;Wasserbillig;-543461.472829624;5608101.07423055;ACIRGI
57;Caerleon;-1146543.75279093;5995036.12651936;COI
58;Vienne;-758879.15566038;5169350.34629686;LVBC
14;Augst;-498816.986459172;5350972.71357136;QFLFLAV
59;Agde;-922220.482272064;4946998.48359386;SNR
21;Ostia Antica;-225025.730008559;4658894.83827206;LFCSENT
60;Arles;-819575.716550027;4968506.84339518;LRPHCON
58;Vienne;-758879.15566038;5169350.34629686;SISEN
21;Ostia Antica;-225025.730008559;4658894.83827206;PPCAA
61;Wiesbaden;-410857.230934183;5626138.01525477;QIMNOV
34;Alexandria;1354610.4134671;3488290.83345828;RVFIPO
57;Caerleon;-1146543.75279093;5995036.12651936;SFE
30;Frankfurt am Main;-379275.935695407;5624503.54261325;MIM
62;Bourdeaux;-960662.376199971;5585740.33488914;LE
63;Bishopbriggs;-1057437.86137986;6486603.90365619;MCPRI
14;Augst;-498816.986459172;5350972.71357136;QSD
64;Strasbourg;-472968.972905322;5467893.56574991;APPCAPPE
21;Ostia Antica;-225025.730008559;4658894.83827206;PNNSI
0;London;-955534.176698202;5921032.25118975;MI
21;Ostia Antica;-225025.730008559;4658894.83827206;CFABVAL
65;Mandeure;-568880.665403057;5353577.55336691;QMR
21;Ostia Antica;-225025.730008559;4658894.83827206;CAP
66;Lisieux;-1009461.32027461;5655159.13023059;HEBVRI
16;Port-Vendres;-971780.259372865;4865280.20794199;POLYCLITI
0;London;-955534.176698202;5921032.25118975;QC
42;Saint-Romain-de-Jalionas;-727018.271474666;5189667.212828;MIM
34;Alexandria;1354610.4134671;3488290.83345828;APMA
67;Choloy;-616145.283586946;5502280.27228604;LIVNIMELISSI
8;Edinburgh;-865236.498132087;5867415.45833038;SCALENSIA
68;Nijmegen;-539777.65547751;5851583.40331866;LIT
15;Köln;-485175.276326217;5737049.38507196;BVCCI
45;Ampurias;-979826.647826815;4822915.54316754;M
69;Budapest;352026.792976894;5268160.78540421;FGRVMESEAGGGNNNCE
21;Ostia Antica;-225025.730008559;4658894.83827206;CVYVC
8;Edinburgh;-865236.498132087;5867415.45833038;LAR
55;St. Albans;-955595.339807476;5959109.64154238;MS
70;Housesteads;-976846.213437393;6348805.48164578;FSCIMNIANO
55;St. Albans;-955595.339807476;5959109.64154238;LFCESCCVFP
0;London;-955534.176698202;5921032.25118975;CSEMPOL
1;Lyon?;-755826.511770254;5194589.90619483;QSP
58;Vienne;-758879.15566038;5169350.34629686;SATVRNINI
18;Amiens;-838509.28860994;5697360.82226357;PMHPOR
12;Fréjus;-655067.376539272;4908806.22959773;QVFIR
1;Lyon?;-755826.511770254;5194589.90619483;QANI
14;Augst;-498816.986459172;5350972.71357136;MA
71;Regensburg;-148741.126898927;5469399.21845282;AP
72;Eye;-845746.474575521;5984035.5931986;IIIENNIIVL
54;Niederbieber;-384697.260119998;5643175.14251355;CAFSM
24;Bardon Mill;-978749.816941154;6343418.25156511;LQA
58;Vienne;-758879.15566038;5169350.34629686;VRITFA
58;Vienne;-758879.15566038;5169350.34629686;LVIBCHROM
73;Narbonne;-963254.645016083;4941243.02255826;QCR
74;Southwark;-955335.120889118;5919273.73475023;MIM
75;Bavay;-721676.510052066;5714842.30009884;SCALENSIA
0;London;-955534.176698202;5921032.25118975;MIM
76;Steene;-803604.578814709;5811779.864853;IM
77;Dieulouard;-593843.86519669;5518288.20836012;DN
32;Golfe de Fos;-801415.473039121;4930388.13719504;LMAFRI
65;Mandeure;-568880.665403057;5353577.55336691;NPAVI
73;Narbonne;-963254.645016083;4941243.02255826;LQSK
78;Chester;-1083293.76877323;6165894.85261533;STATIANIENSIA
75;Bavay;-721676.510052066;5714842.30009884;DOMS
0;London;-955534.176698202;5921032.25118975;LSELSENC
79;Saint-Marcel;-990361.536447914;5348613.50325219;QIAFS
80;Lazio;-145067.616708488;4645584.93006974;FIGLIAEFVSC
0;London;-955534.176698202;5921032.25118975;PONTICI
81;Saint-Etienne-Roilaye;-802284.962861084;5624159.66030804;QIAFS
82;Biesheim;-501857.132580865;5409126.80892363;VIR
14;Augst;-498816.986459172;5350972.71357136;SATVRNINI
83;Saint Paulien;-850966.508531957;5143918.20501282;SVCESSI
42;Saint-Romain-de-Jalionas;-727018.271474666;5189667.212828;LQS
8;Edinburgh;-865236.498132087;5867415.45833038;CANTONGANTON
36;Nuits-Saint-Georges;-715804.369211464;5346795.26307407;NERVAE
9;Mainz;-410621.150909084;5614880.89712105;SEXIRVFI
84;Voorburg;-634554.882696414;5900064.06256503;QNDAND
58;Vienne;-758879.15566038;5169350.34629686;SNR
85;Château Rousillon;-980032.018657195;4889603.53053768;AIS
58;Vienne;-758879.15566038;5169350.34629686;PMANILISVPE
37;Rheinhessen;-421553.915554691;5599578.84723776;QFLVPI
27;Caudebec-lès-Elbeuf;-948082.257820173;5653686.91376687;QIMF
82;Biesheim;-501857.132580865;5409126.80892363;INSVR
86;Sea Mills;-1130507.59281524;5973691.4532889;HISPSAENI
45;Ampurias;-979826.647826815;4822915.54316754;SCOROBRES
87;Old Kilpatrick;-1069729.52656975;6493477.9618953;LSPBOER
88;Lincoln;-926993.142952562;6117472.83278893;Q
30;Frankfurt am Main;-379275.935695407;5624503.54261325;MSMACIRGI
78;Chester;-1083293.76877323;6165894.85261533;QSP
89;Salé (Sala);-2101407.232689;4138956.41491875;LFO
30;Frankfurt am Main;-379275.935695407;5624503.54261325;DOM
90;Valencia;-1370641.54429225;4603331.77012747;TV
91;Clermont-l'Hérault;-917987.17156083;4983115.16871679;BRODV
0;London;-955534.176698202;5921032.25118975;PORTPAH
68;Nijmegen;-539777.65547751;5851583.40331866;LVANTI
21;Ostia Antica;-225025.730008559;4658894.83827206;GPCI
9;Mainz;-410621.150909084;5614880.89712105;LLI
32;Golfe de Fos;-801415.473039121;4930388.13719504;LCSOL
92;Southend;-1166862.44797334;6458330.38200072;SILVESTRI
93;Arras;-793480.884151889;5731757.25666986;ARAXIFMARAXIEM
36;Nuits-Saint-Georges;-715804.369211464;5346795.26307407;CIALB
94;Poitiers;-1080805.8615119;5370433.84179591;PANNRVF
58;Vienne;-758879.15566038;5169350.34629686;PMANISVP
39;Mainz-Kastel;-409856.374447268;5617683.65509329;IIIENNIORIVLSAE
21;Ostia Antica;-225025.730008559;4658894.83827206;FCOL
95;Worms;-411571.708575673;5574996.93876985;MILONF
1;Lyon?;-755826.511770254;5194589.90619483;BARNAEI
1;Lyon?;-755826.511770254;5194589.90619483;AIS
96;Cirencester;-1076201.6810463;5985621.38794828;FSCIMNIANO
97;Alise-Sainte-Reine;-741107.494160932;5398662.61806195;AR
21;Ostia Antica;-225025.730008559;4658894.83827206;OFSAXOFERO
21;Ostia Antica;-225025.730008559;4658894.83827206;FCVCV
19;Saint-Romain-en-Gal;-759714.286352101;5170310.04524175;LVARIONIS
98;Grand;-646762.55342218;5476506.59187768;LIT
21;Ostia Antica;-225025.730008559;4658894.83827206;FIGASVLEIANESES
36;Nuits-Saint-Georges;-715804.369211464;5346795.26307407;ROM
99;Orlen;-413395.583948947;5637872.9357064;IIIVNMELISSIETMELISSE
100;Sandy;-948362.466508639;5990709.86665984;PORLATPA
32;Golfe de Fos;-801415.473039121;4930388.13719504;MSFPC
95;Worms;-411571.708575673;5574996.93876985;ALFO
5;Volubilis;-1981744.8567853;4107083.95851789;VIRAV
101;Rouen;-939056.180158775;5669239.91002062;RVF
102;Rodez;-968842.709288324;5079081.53167762;LCFPC
1;Lyon?;-755826.511770254;5194589.90619483;RVFIATITAE
103;Altenstadt;-357617.422937202;5640440.46108209;PCLICELI
21;Ostia Antica;-225025.730008559;4658894.83827206;PNN
104;Kastell Marienfels;-419781.280693783;5409600.67897651;QCR
105;Hofheim;-407174.140727142;5577062.33258802;CANTONIQVIETI
0;London;-955534.176698202;5921032.25118975;ROMANIROMNI
106;Besançon;-621341.614321987;5340696.87928332;ACLC
84;Voorburg;-634554.882696414;5900064.06256503;LFCFP
21;Ostia Antica;-225025.730008559;4658894.83827206;CSP
107;Musselburgh;-984974.702031385;6463151.13379174;LAL
21;Ostia Antica;-225025.730008559;4658894.83827206;LCM
58;Vienne;-758879.15566038;5169350.34629686;HISPSAENI
82;Biesheim;-501857.132580865;5409126.80892363;PORLAR
14;Augst;-498816.986459172;5350972.71357136;GIALB
54;Niederbieber;-384697.260119998;5643175.14251355;LQSK
73;Narbonne;-963254.645016083;4941243.02255826;OPLEI
60;Arles;-819575.716550027;4968506.84339518;QIMFN
21;Ostia Antica;-225025.730008559;4658894.83827206;PORODV
108;Annecy;-653092.195004184;5192323.61841003;MIM
4;Kempten;-300643.27273879;5342086.36235854;LATRVS
5;Volubilis;-1981744.8567853;4107083.95851789;VIRAV
109;Vertault;-741930.686404839;5442708.63439037;ACIRG
32;Golfe de Fos;-801415.473039121;4930388.13719504;PMV
24;Bardon Mill;-978749.816941154;6343418.25156511;LAFP
110;Angers;-1119515.66854045;5487450.16409711;CSEMPO
111;Caersws;-1143533.7461897;6104126.71403034;O
112;Servian;-933606.232668669;4963017.96233261;CIALB
0;London;-955534.176698202;5921032.25118975;MAVRI
32;Golfe de Fos;-801415.473039121;4930388.13719504;CSPOLYCLITI
113;Winchester;-1056206.19754392;5892734.20401508;QMS
114;Hedelbergen;-364381.091630155;5635819.07704197;PCLODIICELI
115;Villajoyosa;-1359983.54611425;4482405.98865067;FPATE
49;Carlisle;-1019166.01774611;6347771.26986266;QFG
116;Puerto de Mazarrón;-1476887.21110004;4398670.71151903;IAP
109;Vertault;-741930.686404839;5442708.63439037;TAASIATICI
46;Genève;-645305.35403197;5224104.61887438;LFO
24;Bardon Mill;-978749.816941154;6343418.25156511;ACIRGI
117;Corbridge;-959109.411125592;6336532.95218347;GAF
118;La Buisse;-704557.7932343;5136571.53163594;LCSOL
119;Edinburgh;-993335.657009426;6468286.27266607;FSCIMNIANO
12;Fréjus;-655067.376539272;4908806.22959773;QND
120;Leicester;-987269.022203111;6064838.38817018;LFCF
54;Niederbieber;-384697.260119998;5643175.14251355;QIMFS
120;Leicester;-987269.022203111;6064838.38817018;PORQSR
93;Arras;-793480.884151889;5731757.25666986;QFALINI
102;Rodez;-968842.709288324;5079081.53167762;LVALTROPHIMI
121;Dalswinton;-1053825.80265992;6393156.00011605;QIMFN
113;Winchester;-1056206.19754392;5892734.20401508;SAEQARR
122;Ilchester;-1150134.75997591;5922586.44830289;PERANIRENSA
123;Aoste;-700076.592775839;5164660.88757553;POROCODV
58;Vienne;-758879.15566038;5169350.34629686;MASAENIANISIA
1;Lyon?;-755826.511770254;5194589.90619483;PCHO
62;Bourdeaux;-960662.376199971;5585740.33488914;TSPAVSR
124;Bonn;-479238.601452449;5713104.2009449;GMMF
21;Ostia Antica;-225025.730008559;4658894.83827206;FPATERNI
55;St. Albans;-955595.339807476;5959109.64154238;TALFM
9;Mainz;-410621.150909084;5614880.89712105;FIGLINAACIRGIMSMMAVRIANI
78;Chester;-1083293.76877323;6165894.85261533;OC
98;Grand;-646762.55342218;5476506.59187768;ENNIORIVLIOR
78;Chester;-1083293.76877323;6165894.85261533;A
125;Neuss;-497865.34063675;5769910.80224286;LIVNIMELISSI
30;Frankfurt am Main;-379275.935695407;5624503.54261325;ARAXIFMARAXIEM
21;Ostia Antica;-225025.730008559;4658894.83827206;VRS
60;Arles;-819575.716550027;4968506.84339518;ILFT
53;Wroxeter;-1086155.86087837;6102062.58848629;QIAL
9;Mainz;-410621.150909084;5614880.89712105;MAR
64;Strasbourg;-472968.972905322;5467893.56574991;PORCPR
60;Arles;-819575.716550027;4968506.84339518;SISEN
14;Augst;-498816.986459172;5350972.71357136;QAEOPOR
126;Fort Vechten;-580992.321497448;5887227.90650933;SAXOFERRI
127;Cambrai;-764616.036910248;5711154.06566024;IIIENNIIVL
128;Civitavecchia;-261053.271719425;4702030.18803505;MARMAM
129;Tróia;-2012503.05042723;4870850.7794243;CAS
130;Ardèche (Alba);-805456.529881032;5033151.03778156;OPTATIF
123;Aoste;-700076.592775839;5164660.88757553;LANTSVRI
120;Leicester;-987269.022203111;6064838.38817018;IIIIEN
34;Alexandria;1354610.4134671;3488290.83345828;CTYCCL
49;Carlisle;-1019166.01774611;6347771.26986266;DOMS
58;Vienne;-758879.15566038;5169350.34629686;LVIBCHROM
79;Saint-Marcel;-990361.536447914;5348613.50325219;LQS
131;Sidi Ali ben ahmed (Thamusida);-2062732.64243637;4162773.42140969;VIRII
132;Banasa;-2017700.18137408;4182958.28687812;PHILO
99;Orlen;-413395.583948947;5637872.9357064;LFFG
14;Augst;-498816.986459172;5350972.71357136;MMCSAPI
19;Saint-Romain-en-Gal;-759714.286352101;5170310.04524175;NERVAE
34;Alexandria;1354610.4134671;3488290.83345828;BARNAEI
5;Volubilis;-1981744.8567853;4107083.95851789;LTMA
133;Koenigshoffen;-479594.550916086;5466862.82371012;PMHPOR
11;Beziers;-941931.524635747;4955300.3005907;MP
134;Windisch;-462125.147268262;5337858.92669794;LSERVFI
14;Augst;-498816.986459172;5350972.71357136;IIIVNMELISSIETMELISSE
75;Bavay;-721676.510052066;5714842.30009884;IICCLLM
135;Witham;-897411.487361272;5935779.11780248;QIMFN
6;Bad Wimpfen;-361335.878109782;5520861.34718471;LA
117;Corbridge;-959109.411125592;6336532.95218347;FSCIMNIANO
136;Fürstenberg;-502461.659455921;5822701.43881944;CSEMPOL
16;Port-Vendres;-971780.259372865;4865280.20794199;CFAV
70;Housesteads;-976846.213437393;6348805.48164578;LIVNIMSSIP
6;Bad Wimpfen;-361335.878109782;5520861.34718471;MVL
24;Bardon Mill;-978749.816941154;6343418.25156511;APN
53;Wroxeter;-1086155.86087837;6102062.58848629;IN
58;Vienne;-758879.15566038;5169350.34629686;PMRVFIS
0;London;-955534.176698202;5921032.25118975;GAF
52;Alicante;-1383717.62069951;4469340.82399089;QAN
0;London;-955534.176698202;5921032.25118975;QIMFN
1;Lyon?;-755826.511770254;5194589.90619483;LATRVS
5;Volubilis;-1981744.8567853;4107083.95851789;MAR
28;Avenches;-562819.917346189;5287347.9059035;MAR
58;Vienne;-758879.15566038;5169350.34629686;QCR
28;Avenches;-562819.917346189;5287347.9059035;TAASIATICIPC
73;Narbonne;-963254.645016083;4941243.02255826;PATVIC
137;Chedworth;-1069291.35015805;5991375.1162584;QIM
132;Banasa;-2017700.18137408;4182958.28687812;MEE
134;Windisch;-462125.147268262;5337858.92669794;SISEN
32;Golfe de Fos;-801415.473039121;4930388.13719504;VRITTIFES
0;London;-955534.176698202;5921032.25118975;CAM
23;York;-936866.068451985;6208531.92561426;MFSMCS
117;Corbridge;-959109.411125592;6336532.95218347;GMMF
64;Strasbourg;-472968.972905322;5467893.56574991;LIDFITA
84;Voorburg;-634554.882696414;5900064.06256503;MGOC
57;Caerleon;-1146543.75279093;5995036.12651936;LVALTROPHIMI
59;Agde;-922220.482272064;4946998.48359386;QFC
58;Vienne;-758879.15566038;5169350.34629686;LCAEL
138;Gaujac;-815217.147641653;5013869.99732797;LFO
24;Bardon Mill;-978749.816941154;6343418.25156511;Q
139;Colchester;-876175.305477212;5941478.42952925;PARVA
57;Caerleon;-1146543.75279093;5995036.12651936;DOM
12;Fréjus;-655067.376539272;4908806.22959773;VIRGIN
14;Augst;-498816.986459172;5350972.71357136;QCCL
140;Santa Pola;-1397612.5973699;4453973.59713314;QIS
4;Kempten;-300643.27273879;5342086.36235854;A
126;Fort Vechten;-580992.321497448;5887227.90650933;KVFIGBARCOLSICEASI
14;Augst;-498816.986459172;5350972.71357136;AVIHER
64;Strasbourg;-472968.972905322;5467893.56574991;AGRICOLAE
21;Ostia Antica;-225025.730008559;4658894.83827206;LIMELISSICI
9;Mainz;-410621.150909084;5614880.89712105;CIALB
32;Golfe de Fos;-801415.473039121;4930388.13719504;QCR
117;Corbridge;-959109.411125592;6336532.95218347;CAPF
53;Wroxeter;-1086155.86087837;6102062.58848629;T
141;Boulogne;-1199685.63217685;5429601.32412584;CTYCCL
53;Wroxeter;-1086155.86087837;6102062.58848629;DATSCOL
60;Arles;-819575.716550027;4968506.84339518;MIVC
58;Vienne;-758879.15566038;5169350.34629686;LVALS
142;Silchester;-1027506.4505164;5923648.71862759;LQS
60;Arles;-819575.716550027;4968506.84339518;CSEMPOLYCLITI
143;Bad Ems;-443697.638044015;5660520.34522908;MAEMRVS
32;Golfe de Fos;-801415.473039121;4930388.13719504;QIAL
16;Port-Vendres;-971780.259372865;4865280.20794199;CARRENI
139;Colchester;-876175.305477212;5941478.42952925;AGRICOLAE
0;London;-955534.176698202;5921032.25118975;OPTATI
19;Saint-Romain-en-Gal;-759714.286352101;5170310.04524175;CMARSILV
28;Avenches;-562819.917346189;5287347.9059035;ACIRGI
144;Le Caylar;-921409.297016111;5011126.4729609;LQS
24;Bardon Mill;-978749.816941154;6343418.25156511;AP
145;Staines;-987115.65578713;5921009.41194968;MCLSH
29;Stockstadt am Main;-354755.539387405;5604578.83609556;CIA
9;Mainz;-410621.150909084;5614880.89712105;PONTICI
97;Alise-Sainte-Reine;-741107.494160932;5398662.61806195;OMVLO
18;Amiens;-838509.28860994;5697360.82226357;PSAVITI
134;Windisch;-462125.147268262;5337858.92669794;QFLVPI
139;Colchester;-876175.305477212;5941478.42952925;CEC
99;Orlen;-413395.583948947;5637872.9357064;LFCCVFS
88;Lincoln;-926993.142952562;6117472.83278893;PSAV
146;Soissons;-779365.797038991;5621794.97908953;PNNF
8;Edinburgh;-865236.498132087;5867415.45833038;MVRVC
88;Lincoln;-926993.142952562;6117472.83278893;PONTIC
147;Astaffort;-1130187.39822003;5084756.02722944;PMHPOR
32;Golfe de Fos;-801415.473039121;4930388.13719504;IIIENNIORIVLSAE
30;Frankfurt am Main;-379275.935695407;5624503.54261325;ARPL
13;Ladenburg (Lopodunum);-396564.854142407;5554272.65431498;MCC
45;Ampurias;-979826.647826815;4822915.54316754;IICCLLM
9;Mainz;-410621.150909084;5614880.89712105;ATITTAE
60;Arles;-819575.716550027;4968506.84339518;GIALB
21;Ostia Antica;-225025.730008559;4658894.83827206;CEFPORTE
58;Vienne;-758879.15566038;5169350.34629686;CFAVC
55;St. Albans;-955595.339807476;5959109.64154238;SAENB
9;Mainz;-410621.150909084;5614880.89712105;OPTSAENI
21;Ostia Antica;-225025.730008559;4658894.83827206;QSP
9;Mainz;-410621.150909084;5614880.89712105;LIT
0;London;-955534.176698202;5921032.25118975;LVTROPHIMI
117;Corbridge;-959109.411125592;6336532.95218347;DAP
32;Golfe de Fos;-801415.473039121;4930388.13719504;LIT
148;Ribchester;-1035695.10426702;6221994.55355308;CA
149;Puisserguier;-956145.94097833;4961058.70264265;CHRYSANTI
23;York;-936866.068451985;6208531.92561426;PORLFS
18;Amiens;-838509.28860994;5697360.82226357;R
18;Amiens;-838509.28860994;5697360.82226357;PANRVF
114;Hedelbergen;-364381.091630155;5635819.07704197;QMR
54;Niederbieber;-384697.260119998;5643175.14251355;ACIRGI
58;Vienne;-758879.15566038;5169350.34629686;MPR
16;Port-Vendres;-971780.259372865;4865280.20794199;SISEN
150;Risstissen;-328541.551449891;5407080.92559416;PASSERARI
53;Wroxeter;-1086155.86087837;6102062.58848629;PSMARN
151;Nissan-Lez-Ensérune;-951041.143977837;4950815.2377836;SISEN
0;London;-955534.176698202;5921032.25118975;AATRV
44;Nîmes;-838407.36197678;4989987.83476454;VRITFA
45;Ampurias;-979826.647826815;4822915.54316754;LASFIC
3;Bregenz;-345522.867144488;5322218.32288708;CANTONIQVIETI
89;Salé (Sala);-2101407.232689;4138956.41491875;PMANILISVP
50;Bad Cannstatt;-362525.889967835;5472909.37141251;LFCCVFC
16;Port-Vendres;-971780.259372865;4865280.20794199;QSCR
60;Arles;-819575.716550027;4968506.84339518;SEC
152;Sainte-Colombe;-759822.990671813;5169539.62430012;MAVRI
0;London;-955534.176698202;5921032.25118975;THALLI
1;Lyon?;-755826.511770254;5194589.90619483;VIBIORVM
153;Loughor;-1219225.95849582;6027004.36027018;GAF
14;Augst;-498816.986459172;5350972.71357136;CO
15;Köln;-485175.276326217;5737049.38507196;QSP
32;Golfe de Fos;-801415.473039121;4930388.13719504;VRITTIFAVVRITIFAV
37;Rheinhessen;-421553.915554691;5599578.84723776;MIM
68;Nijmegen;-539777.65547751;5851583.40331866;PORPSVPORPSA
154;Wijk bij Duurstede;-572227.171550985;5875076.47099747;MAELIALEX
17;Toulouse;-1080282.31246224;5017282.64795687;T
58;Vienne;-758879.15566038;5169350.34629686;LSELSENC
99;Orlen;-413395.583948947;5637872.9357064;PNN
23;York;-936866.068451985;6208531.92561426;HISPSAENI
84;Voorburg;-634554.882696414;5900064.06256503;FQF
155;Nida-Heddernheim;-381185.065723489;5629835.17231189;LC
156;Lacroix-Saint-Ouen;-818815.111242617;5628689.2344356;SAT
21;Ostia Antica;-225025.730008559;4658894.83827206;CVP
157;Canterbury;-882929.136244843;5870413.34334731;SATVRNINI
99;Orlen;-413395.583948947;5637872.9357064;CFSATM
0;London;-955534.176698202;5921032.25118975;SP
0;London;-955534.176698202;5921032.25118975;MCC
24;Bardon Mill;-978749.816941154;6343418.25156511;HISPSAENI
131;Sidi Ali ben ahmed (Thamusida);-2062732.64243637;4162773.42140969;LFO
32;Golfe de Fos;-801415.473039121;4930388.13719504;QIMFN
28;Avenches;-562819.917346189;5287347.9059035;QIMF
158;Lattes;-881313.728297011;4968074.68669123;STPR
14;Augst;-498816.986459172;5350972.71357136;QVRLVR
58;Vienne;-758879.15566038;5169350.34629686;LSELSENC
6;Bad Wimpfen;-361335.878109782;5520861.34718471;QIA
14;Augst;-498816.986459172;5350972.71357136;DEMOSTENE
32;Golfe de Fos;-801415.473039121;4930388.13719504;CENHISPSAE
32;Golfe de Fos;-801415.473039121;4930388.13719504;GALLEC
159;Mont-Beuvray;-790246.352069834;5338595.2411637;PONTICI
37;Rheinhessen;-421553.915554691;5599578.84723776;DOMS
30;Frankfurt am Main;-379275.935695407;5624503.54261325;LCFPCE
142;Silchester;-1027506.4505164;5923648.71862759;SFE
9;Mainz;-410621.150909084;5614880.89712105;CALF
99;Orlen;-413395.583948947;5637872.9357064;QIAFS
25;Split;132693.76564072;4827923.63000075;FSFAQVA
98;Grand;-646762.55342218;5476506.59187768;FSCIMNIANO
43;Orange;-795487.858362067;5016570.86350169;MC
104;Kastell Marienfels;-419781.280693783;5409600.67897651;QCC
160;Auerberg;-269377.745370387;5337935.27388281;SCLC
139;Colchester;-876175.305477212;5941478.42952925;SAMIS
0;London;-955534.176698202;5921032.25118975;POROCODVBROCODV
0;London;-955534.176698202;5921032.25118975;LQS
14;Augst;-498816.986459172;5350972.71357136;CSEMPOL
9;Mainz;-410621.150909084;5614880.89712105;LFCCVCM
130;Ardèche (Alba);-805456.529881032;5033151.03778156;QAEOPO
99;Orlen;-413395.583948947;5637872.9357064;LFCFP
58;Vienne;-758879.15566038;5169350.34629686;LVIBCHROM
161;Vichy;-856720.158239029;5260670.85320297;PVFAVSTINI
162;Tours;-1028333.68964916;5452373.85775663;ROSAENI
75;Bavay;-721676.510052066;5714842.30009884;LANTEISVRI
9;Mainz;-410621.150909084;5614880.89712105;CIVNIHEBVRI
88;Lincoln;-926993.142952562;6117472.83278893;IIIVNIMETMELISSE
148;Ribchester;-1035695.10426702;6221994.55355308;AGRICOLAE
163;Großkrotzenburg;-358764.431168034;5617323.66904789;ACIRG
21;Ostia Antica;-225025.730008559;4658894.83827206;LIM
24;Bardon Mill;-978749.816941154;6343418.25156511;QMR
21;Ostia Antica;-225025.730008559;4658894.83827206;PARVA
