10505;28098;Dressel 20;Alcolea del Río;Spain;37.6150579999999977;-5.6669419999999997;LQS
10506;23984;Dressel 20;Alicante;Spain;38.3500000000000014;-0.450000000000000011;QAN
10507;5721;Dressel 20;Nijmegen;Netherlands;51.8333330000000032;5.86666699999999963;QIMF
10508;1231;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;MATB
10509;41062;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;ANINIANA
10510;37888;Brindisian amphora;Alexandria;Egypt;31.2156449999999985;29.9552660000000017;MEXSONI
10511;14460;Dressel 20;Orlen;Germany;50.1816290000000009;8.18680499999999967;GIF
10512;39456;Dressel 20;Orange;France;44.1391950000000008;4.80790600000000001;IIIENNIIVL
10513;939;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;VIRGIN
10514;2819;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;LIM
10515;36682;Dressel 2-4 Catalan;Sant Boi de Llobregat;Spain;41.3426469999999995;2.04079100000000002;COM
10516;36674;Dressel 2-4 Catalan;Sant Vicenç dels Horts;Spain;41.3961449999999971;2.00799400000000006;ilegibile
10517;36733;Dressel 6B;Padova;Italy;45.4166669999999968;11.8833330000000004;VIAT
10518;18918;Dressel 20;Mainz;Germany;49.9841880000000032;8.27909599999999912;CANTONIQVIETI
10519;619;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;MATDEFICLINASMARSIA
10520;1373;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;LANTEISVRI
10521;17266;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;FBELI
10522;32332;Dressel 6B;Calvatone;Italy;45.1166669999999996;10.4333329999999993;CACRISPINILLA
10523;37835;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;PCLAVDIVSPNQ
10524;3213;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;QMR
10525;32661;Dressel 6B;Oderzo;Italy;45.7800000000000011;12.4880560000000003;CLAEKB
10526;15571;Dressel 20;Edinburgh;United Kingdom;51.2833329999999989;1.3333330000000001;CANTONQVETI
10527;38628;Brindisian amphora;Naucratis;Egypt;30.8999999999999986;30.5833329999999997;LLVCI
10528;31638;Dressel 6B;Magdalensberg;Austria;46.6499999999999986;14.9666669999999993;BAR
10529;41684;Dressel 20;Lora del Río;Spain;37.6589609999999979;-5.52751000000000037;LSSEX
10530;8253;Dressel 20;Mèze;France;43.4250439999999998;3.6059009999999998;QCALMARSI
10531;17585;Pascual 1;Narbonne;France;43.1844170000000034;3.00881599999999993;SCOTTVS
10532;10213;Dressel 20;Golfe de Fos;France;43.3835430000000031;4.94285100000000011;MIM
10533;7526;Dressel 20;Augst;Switzerland;47.5368179999999967;7.71720499999999987;CIVR
10534;36751;Dressel 6A;Vicenza;Italy;45.5499999999999972;11.5500000000000007;TPARHA
10535;36573;Pascual 1;Viladecans;Spain;41.3168810000000022;2.01677499999999998;PRM
10536;39803;Dressel 2-4 Catalan;Roma;Italy;41.8999999999999986;12.483333;EM
10537;13209;Dressel 20;Alcolea del Río;Spain;37.6150579999999977;-5.6669419999999997;CCELI
10538;14139;Dressel 20;Nida-Heddernheim;Germany;50.1595480000000009;8.64583499999999994;QCCF
10539;26288;Africana 2A Grande;Monaco;Monaco;43.7352080000000001;7.42520000000000024;QCR
10540;19593;Haltern 70;Mainz;Germany;49.9841880000000032;8.27909599999999912;CELS
10541;37396;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;STABVA
10542;37356;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;PTOLEMAEI
10543;1538;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;BABP
10544;4115;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;QSASC
10545;40330;Brindisian amphora;Marissa;Israel;31.5929059999999993;34.8985950000000003;STR
10546;32605;Dressel 6B;Oderzo;Italy;45.7800000000000011;12.4880560000000003;CALCRISPINILLAE
10547;2585;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;QIA
10548;29651;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;VICTORIC
10549;2770;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;QIMFN
10550;3203;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;QMR
10551;17663;Dressel 20;Barcelona;Spain;41.3983709999999974;2.17410000000000014;...CR?
10552;36749;Dressel 6B;Padova;Italy;45.4166669999999968;11.8833330000000004;PACCI
10553;35569;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;SCOPA
10554;20758;Dressel 1;Mont-Beuvray;France;46.9267800000000008;4.03214299999999959;LAELNT
10555;14511;Dressel 20;Stockstadt am Main;Germany;49.9758330000000015;9.06379699999999922;CIR
10556;39366;Dressel 20;Vaison-la-Romaine;France;44.2428700000000035;5.07176100000000041;DATZCOL
10557;39604;Dressel 20;Vienne;France;45.5247850000000014;4.87345299999999959;LQS
10558;15030;Pascual 1;Sant Quirze del Vallès;Spain;41.5319050000000018;2.08190499999999989;((CRUX))
10559;25880;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;IICAMILIMELISSI
10560;18510;Dressel 2-4 Catalan;Île de Riou;France;43.1764879999999991;5.38591900000000035;PATERNI
10561;35915;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;LMARCISATVR
10562;26224;Africana;Ostia Antica;Italy;41.75;12.2833330000000007;PECNAV
10563;33486;Africana;Roma;Italy;41.8999999999999986;12.483333;SATVBICS
10564;19189;Pascual 1;Badalona;Spain;41.447144999999999;2.24478899999999992;RCT
10565;12702;Dressel 20;Regensburg;Germany;49.0345119999999994;12.1192340000000005;COI
10566;9830;Dressel 1B;Valencia;Spain;39.5;-0.66666700000000001;APOL
10567;10664;Dressel 1;Pomas;France;43.1120000000000019;2.2927369999999998;?
10568;4129;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;SAXOFERREO
10569;27927;Dressel 20;Wiesbaden;Germany;50.0825820000000022;8.24932199999999938;FIGLINACIRGIMSMMAVRIANI
10570;25158;Lamboglia 2;Bouc-Bel-Air;France;43.4522300000000001;5.41318900000000003;LOPISAR
10571;24339;Dressel 1;Mont-Beuvray;France;46.9267800000000008;4.03214299999999959;...A…
10572;37028;Amphora incerta;Parenzo (Porec);Croatia;45.2258330000000015;13.5938890000000008;AELICRIS
10573;35276;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;LVCAON
10574;16486;Dressel 20;Lincoln;United Kingdom;53.2333330000000018;-0.533332999999999946;PNN
10575;236;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;BELL & BEL
10576;20114;Greco-Itálica;Bottrighe;Italy;45.0244440000000026;12.0869440000000008;RSI
10577;32850;Dressel 6A;Padova;Italy;45.4166669999999968;11.8833330000000004;…RIMIGA…
10578;34554;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;APELLAE
10579;27315;Amphora incerta;Puerto Real;Spain;36.5286040000000014;-6.19102200000000025;SOC
10580;18940;Dressel 20;Mainz;Germany;49.9841880000000032;8.27909599999999912;VCLC
10581;1016;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;LIDFITA
10582;16416;Dressel 20;Lincoln;United Kingdom;53.2333330000000018;-0.533332999999999946;PMANILISVPER
10583;11722;Dressel 20;Almodóvar del Río;Spain;37.8107019999999991;-5.02036999999999978;CMRISILVANI
10584;7312;Pascual 1;Bordeaux;France;44.8404390000000035;-0.580500000000000016;H
10585;9520;Amphora incerta;Benifallet;Spain;40.974224999999997;0.517666999999999988;MAVLCAL & MAECAL & MAVLCEL & MAECEL
10586;31736;Dressel 20;Kempten;Germany;47.7322089999999974;10.3158580000000004;ALFO
10587;39557;Dressel 20;Golfe de Fos;France;43.3835430000000031;4.94285100000000011;CMARSILVANI
10588;18187;Dressel 20;Isla de Cabrera;Spain;39.1446090000000027;2.94940699999999989;PNN
10589;19583;Dressel 20;Fréjus;France;43.4328580000000031;6.7352369999999997;...AENNSCVNO...
10590;30418;Brindisian amphora;Lezhë;Albania;41.7836110000000005;19.6436109999999999;PHILIPVS
10591;19411;Dressel 20;Mainz;Germany;49.9841880000000032;8.27909599999999912;...MA
10592;1892;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;GDEC
10593;552;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;((RAMVS PALMAE))
10594;38700;Brindisian amphora;Alexandria;Egypt;31.2156449999999985;29.9552660000000017;VEHILI
10595;33268;Dressel 20;Baden;Switzerland;47.4780289999999994;8.30276399999999981;GTR
10596;16235;Dressel 20;Newcastle upon Tyne;United Kingdom;54.9880560000000003;-1.61944400000000011;LIVNIMELISSI
10597;32881;Dressel 6B;Padova;Italy;45.4166669999999968;11.8833330000000004;LAEK
10598;1387;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;CANQVIE
10599;26057;Africana;Roma;Italy;41.8999999999999986;12.483333;QVINASVL
10600;38595;Brindisian amphora;Fayum;Egypt;29.3099489999999996;30.8418039999999998;GORGIA
10601;10484;Dressel 6A;Altino;Italy;45.5444439999999986;12.3933330000000002;PPETRONI
10602;3679;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;SPMC & CPMC
10603;36671;Dressel 2-4 Catalan;Sant Vicenç dels Horts;Spain;41.3961449999999971;2.00799400000000006;ilegibile
10604;25449;Dressel 20;Colchester;United Kingdom;51.8833330000000004;0.900000000000000022;TERTI
10605;39731;Dressel 20;Nîmes;France;43.8337780000000024;4.35962300000000003;LVBCHROM
10606;37098;Dressel 1;Saint-André;France;44.416564000000001;3.94890400000000019;?
10607;23897;Dressel 20;Saintes;France;45.7456040000000002;-0.631673999999999958;DOMS
10608;25607;Pascual 1;Narbonne;France;43.1844170000000034;3.00881599999999993;QFS
10609;30826;Dressel 20;Arles;France;43.6816590000000033;4.6363310000000002;CSEMPO
10610;18431;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;PRISCI
10611;4056;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;LSPBOEQ
10612;10608;Dressel 2-4 Catalan;Narbonne;France;43.1844170000000034;3.00881599999999993;PH
10613;35310;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;LVKAON
10614;39761;Dressel 20;Arles;France;43.6816590000000033;4.6363310000000002;MAEFIRM
10615;37229;Dressel 2-4;Civitavecchia;Italy;42.1000000000000014;11.8000000000000007;LAETI
10616;35338;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;LVKAON
10617;37626;Dressel 20;Sidi Ali ben ahmed (Thamusida);Morokko;34.3342839999999967;-6.49424699999999966;IIIENNIOR…
10618;16784;Dressel 20;Edinburgh;United Kingdom;51.2833329999999989;1.3333330000000001;MP
10619;4970;Africana;Roma;Italy;41.8999999999999986;12.483333;COLEPFELIX
10620;11568;Dressel 20;Posadas;Spain;37.8020530000000008;-5.10725799999999985;LTSTR
10621;678;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;PMOCVFPALMA
10622;32304;Dressel 6B;Padova;Italy;45.4166669999999968;11.8833330000000004;CLAEK
10623;27121;Dressel 6B;Cartago;Tunisia;36.8666669999999996;10.3333329999999997;…ORVS
10624;35694;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;VISELLI
10625;4139;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;SAXOFERREO
10626;19587;Dressel 5;Fréjus;France;43.4328580000000031;6.7352369999999997;MIVLILICIN
10627;24870;Dressel 20;Vienne;France;45.5247850000000014;4.87345299999999959;SVRVS
10628;9884;Dressel 20;Golfe de Fos;France;43.3835430000000031;4.94285100000000011;AVGGGNNN
10629;18085;Amphora incerta;Banasa;Morokko;34.6014399999999966;-6.11581799999999998;BLAE & BLAF
10630;36536;Dressel 2-4 Catalan;Sant Vicenç dels Horts;Spain;41.3961449999999971;2.00799400000000006;SYNE
10631;2289;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;MFF
10632;2841;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;LIT
10633;35746;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;VISELLI
10634;15944;Dressel 20;Wroxeter;United Kingdom;52.6666669999999968;-2.64999999999999991;EVTYCISF
10635;39888;Dressel 6A;Roma;Italy;41.8999999999999986;12.483333;THB
10636;28754;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;PNN
10637;40029;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;BAHANO
10638;37610;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;US
10639;40290;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;EVTVCHI
10640;20544;Amphora incerta;Augst;Switzerland;47.5368179999999967;7.71720499999999987;((PALMA))
10641;6416;Dressel 20;Budapest;Hungary;47.5499999999999972;19.0333329999999989;LCM
10642;17959;Pascual 1;Badalona;Spain;41.447144999999999;2.24478899999999992;MPORCI
10643;9897;Dressel 20;Golfe de Fos;France;43.3835430000000031;4.94285100000000011;QCOC...
10644;40977;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;ANINIANA
10645;5143;Dressel 2-4 Catalan;Roma;Italy;41.8999999999999986;12.483333;PHAE
10646;28363;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;IILVPO
10647;19144;Dressel 2-4 Catalan;Caldes de Montbui;Spain;41.6291670000000025;2.16944399999999993;LAC
10648;2625;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;QIAFS
10649;26299;Africana 2B Grande;Hammamet;Tunisia;36.3999999999999986;10.6166669999999996;HONOR
10650;32754;Dressel 6B;Padova;Italy;45.4166669999999968;11.8833330000000004;COM
10651;33718;Amphora incerta;Aquileia;Italy;45.7702779999999976;13.3683329999999998;TVETTIMACRI
10652;2689;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;QICSEG
10653;3507;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;SNR
10654;35183;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;HERMAISCI
10655;12652;Pascual 1;Minorca;Spain;40;4;((FLOS))
10656;20178;Gauloise 4;Toulon;France;43.1177050000000008;5.94171199999999988;MIE
10657;4687;Dressel 6A;Modena;Italy;44.6666669999999968;10.9166670000000003;LSALVI
10658;27300;Dressel 7-11;Puerto Real;Spain;36.5286040000000014;-6.19102200000000025;AQA
10659;25416;Dressel 20;Grand;France;48.3849420000000023;5.48701099999999986;LIVNIMELISSI
10660;17061;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;LVALEVIT
10661;1123;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;LAL
10662;21083;Dressel 1;Decize;France;46.828515000000003;3.46191599999999999;CH
10663;20713;Dressel 20;Bern;Switzerland;46.9166669999999968;7.46666700000000017;SAENIANIS
10664;23677;Lamboglia 2;San Pedro;Spain;37.8022419999999997;-0.751789000000000041;((VICTORIA))
10665;17355;Dressel 2-4 Catalan;Barcelona;Spain;41.3983709999999974;2.17410000000000014;VI
10666;14813;Dressel 20;Bad Ems;Germany;50.3327370000000016;7.71754799999999985;LQS
10667;5492;Dressel 20;Angers;France;47.4738060000000033;-0.547740000000000005;PCLODIICELI (PCLODIICIILI)
10668;3253;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;CMARSILV
10669;28721;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;IIIVNIMELISSIETMELISE
10670;7677;Dressel 20;Augst;Switzerland;47.5368179999999967;7.71720499999999987;...R
10671;20733;Dressel 20;Lenzburg;Switzerland;47.3840479999999999;8.18179800000000057;...SENLSL
10672;5928;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;ILFT
10673;25820;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;BAIS
10674;10194;Dressel 20;Golfe de Fos;France;43.3835430000000031;4.94285100000000011;LSERVFI
10675;4083;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;MSP
10676;20652;Gauloise;Edinburgh;United Kingdom;51.2833329999999989;1.3333330000000001;IVLIZOSIMI
10677;3314;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;PNA...
10678;40172;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;DEMETRI
10679;30613;Dressel 20;Laversines;France;49.424826000000003;2.19760400000000011;M...
10680;19032;Dressel 20;Mainz;Germany;49.9841880000000032;8.27909599999999912;PMANILSVP
10681;39868;Dressel 6A;Roma;Italy;41.8999999999999986;12.483333;BARBVL
10682;7562;Dressel 20;Augst;Switzerland;47.5368179999999967;7.71720499999999987;MPM
10683;17997;Pascual 1;Badalona;Spain;41.447144999999999;2.24478899999999992;QFS
10684;19853;Dressel 20;Strasbourg;France;48.6003809999999987;7.78735499999999981;LFSFC
10685;524;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;FIGEDPPAEF
10686;28395;Dressel 20;Lyon?;France;45.7484570000000019;4.84671099999999999;MIM
10687;5580;Tegula;Ampurias;Spain;42.1395430000000033;3.11780899999999983;LHEROPT
10688;39722;Dressel 20;Ardèche (Alba);France;44.2649449999999973;4.64761000000000024;LVTROPHIMI
10689;29325;Dressel 20;Ostia Antica;Italy;41.75;12.2833330000000007;DFF
10690;28381;Dressel 20;Ostia Antica;Italy;41.75;12.2833330000000007;LIDFITALICAE
10691;41055;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;ANINIANA
10692;9598;Dressel 6A;Padova;Italy;45.4166669999999968;11.8833330000000004;SEINIMAN...
10693;4769;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;DAMA
10694;11260;Dressel 20;Écija;Spain;37.5422030000000007;-5.08259900000000009;VNAI
10695;4439;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;VINI
10696;38352;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;VEHILI
10697;37967;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;OBVRON
10698;20731;Amphora incerta;Windisch;Switzerland;47.4767560000000017;8.22084599999999988;SEC
10699;29329;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;LFFGAL
10700;16189;Dressel 20;Corbridge;United Kingdom;54.9666670000000011;-2.01666699999999999;CIS
10701;33830;Dressel 1C;Albinia;Italy;42.5;11.25;ARS
10702;561;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;((RAMVS PALMAE))
10703;26029;Africana;Roma;Italy;41.8999999999999986;12.483333;LEDASVL
10704;17926;Tarraconense 1;Badalona;Spain;41.447144999999999;2.24478899999999992;QMEVI
10705;10471;Dressel 6B;Altino;Italy;45.5444439999999986;12.3933330000000002;SEPVLLVM
10706;20102;Dressel 1B;Mâcon;France;46.314073999999998;4.828233;EA
10707;34335;Amphora incerta;Arezzo;Italy;43.4166669999999968;11.8833330000000004;…DIOELHIOYYAI…
10708;14369;Dressel 20;Neuenheim;Germany;49.4152539999999973;8.68660099999999957;LFO
10709;3563;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;SNRG
10710;4783;Dressel 6A;Taranto;Italy;40.4761110000000031;17.2297219999999989;LSALVI
10711;17334;Dressel 2-4 Catalan;Barcelona;Spain;41.3983709999999974;2.17410000000000014;PHI
10712;40161;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;DASI
10713;26123;Tripolitana;Roma;Italy;41.8999999999999986;12.483333;SSCF
10714;11928;Dressel 20;Groß-Gerau;Germany;49.9213939999999994;8.48254999999999981;COR...?
10715;28163;Dressel 20;Saint-Romain-en-Gal;France;45.5315920000000034;4.86074300000000026;PONTICI
10716;1739;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;MCS
10717;18589;Dressel 2-4 Catalan;Îles Lavezzi;France;41.3410960000000003;9.25418499999999966;ATT
10718;24497;Dressel 1;Mont-Beuvray;France;46.9267800000000008;4.03214299999999959;NADE?
10719;33222;Dressel 2-4 Catalan;Barcelona;Spain;41.3983709999999974;2.17410000000000014;PLOC
10720;16073;Dressel 20;Leicester;United Kingdom;52.6333330000000004;-1.13333299999999992;HISPSAENI
10721;19249;Pascual 1;Mataró;Spain;41.5421130000000005;2.44450300000000009;PB & BP
10722;37025;Amphora incerta;Strasbourg;France;48.6003809999999987;7.78735499999999981;IIAITALIEN
10723;31632;Dressel 2-4 Catalan;Reus;Spain;41.1559129999999982;1.10742300000000005;ANTVEN
10724;9263;Dressel 20;Ampurias;Spain;42.1395430000000033;3.11780899999999983;SNR
10725;34467;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;EVGEN
10726;33065;Greco-Itálica;Erice;Italy;38.0333329999999989;12.5833329999999997;NALFINF
10727;9531;Dressel 2-4 Catalan;Castelldefels;Spain;42.3334090000000032;0.0591049999999999978;SN
10728;18204;Amphora incerta;Vertault;France;47.9160970000000006;4.35139000000000031;MSEPC
10729;37406;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;VIPOR
10730;27112;Amphora incerta;Cartago;Tunisia;36.8666669999999996;10.3333329999999997;...NAVS
10731;4304;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;CSTERPAVLLINI
10732;8882;Dressel 20;Sidi Ali ben ahmed (Thamusida);Morokko;34.3342839999999967;-6.49424699999999966;QSE...
10733;16650;Dressel 20;Stanwix;United Kingdom;54.8999999999999986;-2.93333300000000019;LQS
10734;41075;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;ANINIANA
10735;38198;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;VEHILI
10736;7261;Amphora incerta;Château Rousillon;France;42.7104029999999995;2.94671100000000008;KACTORIDOV
10737;29323;Dressel 20;Lyon?;France;45.7484570000000019;4.84671099999999999;SFE
10738;7366;Dressel 20;Bled Takourart (Tocolosida);Morokko;34.0300000000000011;-5.59999999999999964;VIRG
10739;29587;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;SVCCESS
10740;213;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;ASVLE
10741;14174;Dressel 20;Orlen;Germany;50.1816290000000009;8.18680499999999967;LCMY
10742;1168;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;CAP
10743;7381;Pascual 1;Libourne;France;44.9166669999999968;-0.233333000000000013;FAVST
10744;4125;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;FIGSANTVG
10745;23655;Lamboglia 2;San Pedro;Spain;37.8022419999999997;-0.751789000000000041;NICIA
10746;10611;Pascual 1;Narbonne;France;43.1844170000000034;3.00881599999999993;T
10747;9097;Signacula;Banasa;Morokko;34.6014399999999966;-6.11581799999999998;LICINIAEVRBICAE
10748;7148;Dressel 20;Santa Pola;Spain;38.1927299999999974;-0.557868000000000031;GTS
10749;40108;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;CTESO
10750;19597;Dressel 2-4 Catalan;Mainz;Germany;49.9841880000000032;8.27909599999999912;CHR?
10751;29430;Dressel 20;Vienne;France;45.5247850000000014;4.87345299999999959;ROMANI
10752;8013;Dressel 20;Bliesbrück;France;49.1151709999999966;7.18355500000000013;LIT
10753;5116;Africana Antiqua;Roma;Italy;41.8999999999999986;12.483333;LLIGVSTI
10754;35826;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;VISELLI
10755;3666;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;PPCAL
10756;19644;Dressel 8;Bavay;France;50.2980519999999984;3.79615500000000017;CAPITOF
10757;4185;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;SAXOFERRE
10758;6199;Brindisian amphora;Nissan-Lez-Ensérune;France;43.2896149999999977;3.1270509999999998;LIBO
10759;34189;Amphora incerta;Firenze;Italy;43.8333330000000032;11.3333329999999997;CAEDICIAEMFVICTRICISDOL
10760;38413;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;APELLES
10761;34698;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;APOLONIDA
10762;14977;Dressel 20;Xanten;Germany;51.6587689999999995;6.45297099999999979;LVV
10763;10064;Haltern 70;Golfe de Fos;France;43.3835430000000031;4.94285100000000011;LRV & …LRV
10764;3258;Gauloise 4;Roma;Italy;41.8999999999999986;12.483333;MATVRI
10765;2405;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;QFRSALS
10766;16958;Dressel 20;Wroxeter;United Kingdom;52.6666669999999968;-2.64999999999999991;CSEMPO
10767;19272;Dressel 2-4 Catalan;Mataró;Spain;41.5421130000000005;2.44450300000000009;PRC
10768;23956;Dressel 2-4 Catalan;El Saler;Spain;39.3833330000000004;-0.33333299999999999;…S
10769;21262;Dressel 1;Bordeaux;France;44.8404390000000035;-0.580500000000000016;E
10770;3633;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;OPTATIF
10771;38771;Brindisian amphora;Bacchias;Egypt;29.5500000000000007;31;VISELLI
10772;13766;Dressel 2-4 Catalan;Sagunto;Spain;39.6833329999999975;-0.266666999999999987;CS
10773;36160;Lamboglia 2;Ancona;Italy;43.6333330000000004;13.5;AB…
10774;5189;Dressel 2-4 Catalan;Roma;Italy;41.8999999999999986;12.483333;QVA
10775;12564;Dressel 1A;Ciudadela;Spain;40.0333329999999989;3.8333330000000001;…R…
10776;36196;Lamboglia 2;Ancona;Italy;43.6333330000000004;13.5;...ACCIS
10777;32778;Dressel 6B;Padova;Italy;45.4166669999999968;11.8833330000000004;CLAEK
10778;39836;Dressel 2-4 Catalan;Roma;Italy;41.8999999999999986;12.483333;RVS
10779;4660;Lamboglia 2;Este;Italy;45.2333330000000018;11.6500000000000004;IRVFP
10780;19282;Pascual 1;Mataró;Spain;41.5421130000000005;2.44450300000000009;EMA?
10781;37826;Brindisian amphora;Brindisi;Italy;40.6333330000000004;17.9333330000000011;ACAESELIAFQ
10782;34849;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;ARCHELA
10783;27326;Amphora incerta;Puerto Real;Spain;36.5286040000000014;-6.19102200000000025;SOC
10784;7277;Amphora incerta;Château Rousillon;France;42.7104029999999995;2.94671100000000008;PPVE?
10785;17665;Dressel 20;Ampurias;Spain;42.1395430000000033;3.11780899999999983;CORCLE
10786;3732;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;FPAT
10787;35706;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;VISELLI
10788;34179;Amphora incerta;Modena;Italy;44.5;10.9000000000000004;PARNASSI
10789;38056;Brindisian amphora;Hermopolis;Egypt;27.8000000000000007;30.8000000000000007;CVEHILI
10790;15280;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;PNNF
10791;6508;Dressel 20;Alexandria;Egypt;31.2156449999999985;29.9552660000000017;QMS
10792;28683;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;CIVLROM
10793;38696;Brindisian amphora;Alexandria;Egypt;31.2156449999999985;29.9552660000000017;VEHILI
10794;27427;Dressel 20;Frankfurt am Main;Germany;50.1155199999999965;8.68416700000000041;TAASIATICI
10795;37403;Brindisian amphora;Canale Giancola;Italy;40.6833329999999975;17.8500000000000014;STABVA
10796;3661;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;PPCAE
10797;6140;Dressel 1;Le Caylar;France;43.8628479999999996;3.31927400000000006;BAOG?
10798;10201;Dressel 20;Golfe de Fos;France;43.3835430000000031;4.94285100000000011;LVTROPHIMI
10799;2024;Dressel 20;Roma;Italy;41.8999999999999986;12.483333;IIIENNIORIVLSAE
10800;26187;Africana;Porto Torres;Italy;40.8350000000000009;8.3972219999999993;...IV
10801;19191;Dressel 2-4 Catalan;Badalona;Spain;41.447144999999999;2.24478899999999992;…R…
